axis,value,seed,anchor_value,delta_ppo_minus_bandit,delta_fqi_minus_bandit
delayed_reward_strength,0.25,12,0.0,-0.42315421023884303,-0.1830868861567918
delayed_reward_strength,0.25,13,0.0,-0.28384875659519504,0.018475799452040587
delayed_reward_strength,0.25,14,0.0,-0.334578918488768,-0.07353456320209695
delayed_reward_strength,0.25,15,0.0,-0.3496869485964711,-0.025981461602893274
delayed_reward_strength,0.25,16,0.0,-0.3676519378560361,-0.08794624926617423
delayed_reward_strength,0.25,17,0.0,-0.4092624865756993,-0.16166871045331055
delayed_reward_strength,0.25,18,0.0,-0.2797266233156026,0.018931105639015122
delayed_reward_strength,0.25,19,0.0,-0.27197992419932104,-0.052229754630963576
delayed_reward_strength,0.25,20,0.0,-0.37790547805626273,-0.14946189568137247
delayed_reward_strength,0.25,21,0.0,-0.278037576312258,-0.017977511287503134
delayed_reward_strength,0.25,22,0.0,-0.2616285039743014,-0.0009501609282964729
delayed_reward_strength,0.25,23,0.0,-0.31904970671422217,0.011203215446458303
delayed_reward_strength,0.25,24,0.0,-0.36929468093325846,-0.010617916407765104
delayed_reward_strength,0.5,10,0.0,-0.5659565362699717,-0.07433058451179342
delayed_reward_strength,0.5,11,0.0,-0.4553572196303115,-0.09887661924820157
delayed_reward_strength,0.5,12,0.0,-0.5988087833435001,-0.1713706806798876
delayed_reward_strength,0.5,13,0.0,-0.43256320267224546,0.04178387520796045
delayed_reward_strength,0.5,14,0.0,-0.4932527725552214,-0.11282955151975038
delayed_reward_strength,0.5,15,0.0,-0.5210169680716985,-0.0293503666637851
delayed_reward_strength,0.5,16,0.0,-0.5541616320751859,-0.1105029798799606
delayed_reward_strength,0.5,17,0.0,-0.5393974374626074,-0.18789305884815533
delayed_reward_strength,0.5,18,0.0,-0.3966477862326274,0.04948804150039776
delayed_reward_strength,0.5,19,0.0,-0.4857862297828037,-0.10644169582251228
delayed_reward_strength,0.5,20,0.0,-0.519913749671707,-0.11698888943415842
