axis,value,seed,anchor_value,delta_ppo_minus_bandit,delta_fqi_minus_bandit
delayed_reward_strength,0.5,23,0.0,0.15770544424287047,0.08583903987108377
delayed_reward_strength,0.5,24,0.0,0.13731584692737298,-0.06772418705846261
delayed_reward_strength,1.0,10,0.0,0.09603034994831283,0.001247198162919405
delayed_reward_strength,1.0,11,0.0,0.21627772083513852,0.07927396063126446
delayed_reward_strength,1.0,12,0.0,0.12132631629268453,-0.1252176565137384
delayed_reward_strength,1.0,13,0.0,-0.017319801485122355,0.07025408075228978
delayed_reward_strength,1.0,14,0.0,0.16943745076068328,0.09081185288842941
delayed_reward_strength,1.0,15,0.0,0.03645362452428502,0.0770766414991384
delayed_reward_strength,1.0,16,0.0,0.11733137875689614,0.13616038713731649
delayed_reward_strength,1.0,17,0.0,0.08594598154941879,-0.11860212131627934
delayed_reward_strength,1.0,18,0.0,0.47444277345810315,0.13888491042294548
delayed_reward_strength,1.0,19,0.0,0.2462713934987446,0.062584067351382
delayed_reward_strength,1.0,20,0.0,0.10438577769813784,-0.009552617421829668
delayed_reward_strength,1.0,21,0.0,0.2671580481477249,0.060461588616444795
delayed_reward_strength,1.0,22,0.0,0.25443841023778835,0.1977285543507632
delayed_reward_strength,1.0,23,0.0,-0.14920717829258012,0.08723777659428733
delayed_reward_strength,1.0,24,0.0,0.0823591091703999,-0.0352908604147153
delayed_reward_strength,2.0,10,0.0,0.09603034994831283,0.004927893375352044
delayed_reward_strength,2.0,11,0.0,0.21627772083513852,0.08287079570440303
delayed_reward_strength,2.0,12,0.0,0.13666132858803137,-0.10815773063359768
delayed_reward_strength,2.0,13,0.0,-0.017319801485122355,0.07191676978518968
delayed_reward_strength,2.0,14,0.0,0.16943745076068328,0.09081185288842941
delayed_reward_strength,2.0,15,0.0,0.03645362452428502,0.08061936401742043
delayed_reward_strength,2.0,16,0.0,0.11733137875689614,0.13616038713731649
delayed_reward_strength,2.0,17,0.0,0.08594598154941879,-0.07856485397167479
delayed_reward_strength,2.0,18,0.0,0.47444277345810315,0.14239996377128472
delayed_reward_strength,2.0,19,0.0,0.2462713934987446,0.0643612554731825
delayed_reward_strength,2.0,20,0.0,0.10263043795783999,-0.007803684547213141
